name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bucharest,2023-12-13T20:00:00,3.8,3.8,3.3,96.6,0,0,,0,0,5.4,3.6,18,1006.5,62.3,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-13T21:00:00,3.8,3.8,3.6,98.44,0,0,,0,0,5.4,3.6,11,1006.2,81.4,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-13T22:00:00,3.7,3.7,3.4,98,0,0,,0,0,6.1,3.4,29,1006.1,100,2.5,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-13T23:00:00,3.7,3.7,3.5,98.63,0,0,,0,0,6.1,0.3,310,1006.1,100,2.5,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T00:00:00,4.2,4.2,3.9,97.91,0,0,,0,0,4.7,0.1,273,1005.8,100,3.4,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T01:00:00,3.9,3.9,3.5,97.26,0,0,,0,0,4.3,0.3,318,1005.6,100,2.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T02:00:00,4.2,4.2,4,98.63,0,0,,0,0,2.2,0,91,1005.3,100,3.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T03:00:00,3.6,3.6,3.4,98.65,0,0,,0,0,2.9,0.1,321,1005,100,2.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T04:00:00,3.4,3.4,3.1,98.02,0,0,,0,0,4.7,3.4,221,1005.1,99.9,1.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T05:00:00,2.9,2.9,2.6,97.83,0,0,,0,0,6.5,3.4,201,1004.8,99.9,1.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T06:00:00,3.1,3.1,2.8,98.03,0,0,,0,0,6.8,3.4,240,1004.7,99.9,2.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T07:00:00,3,3,2.9,99.31,0,0,,0,0,6.1,0.3,325,1004.5,99.9,1.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T08:00:00,3.4,3.4,3.2,98.66,0,0,,0,0,6.1,0.2,243,1004.5,100,1.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T09:00:00,4,4,3.9,99.29,0,0,,0,0,7.2,3.6,213,1004.9,100,2.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T10:00:00,5.5,4,4.6,93.59,0,0,,0,0,10.4,7.2,231,1005.2,90.8,3,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T11:00:00,7.8,6.6,5.2,83.42,0,0,,0,0,19.1,7.2,231,1005.4,90.8,6,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T12:00:00,8.2,6.4,5.4,82.19,0,0,,0,0,28.1,10.9,240,1005.8,90.2,7.3,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T13:00:00,8.9,6.6,4.8,75.72,0,0,,0,0,31.3,14.4,240,1005.9,90.2,13.2,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T14:00:00,8.2,6.3,5.2,81.16,0,0,,0,0,30.6,10.9,230,1006.4,90.2,11.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T15:00:00,8,6.2,5.5,84.17,0,0,,0,0,31,10.8,230,1007.1,90.1,10.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T16:00:00,7.9,5.9,5.6,85.82,0,0,,0,0,31,10.9,220,1007.6,90.8,10.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T17:00:00,7.5,5.6,5.8,88.99,0,0,,0,0,27.4,10.6,221,1008,90.2,10,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T18:00:00,7.3,5.3,5.8,90.19,0,0,,0,0,27.4,10.8,220,1007.9,90.2,10,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T19:00:00,7.6,5.6,6,90.14,0,0,,0,0,23,10.9,230,1008.8,90.2,10,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T20:00:00,7.8,6.7,6.3,90.26,0,0,,0,0,18.4,7.3,222,1009.3,99.4,10.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T21:00:00,8.1,7.1,6.6,89.67,0,0,,0,0,19.8,7,223,1010.4,100,14.7,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T22:00:00,7.8,6.7,6.8,93.44,0,0,,0,0,16.6,7,231,1011.4,100,10.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-14T23:00:00,7.3,7.3,6.8,96.72,0,0,,0,0,12.6,0.1,10,1012.1,100,5.3,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T00:00:00,7.1,7.1,6.7,97.54,0,0,,0,0,5,4.2,41,1013.3,100,2.6,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T01:00:00,6.1,6.1,5.6,96.44,0,0,,0,0,8.6,4,33,1014,100,4.4,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T02:00:00,5.4,3.8,4.9,96.53,3.684,100,rain,0,0,22.7,7.3,53,1014.6,100,4.4,0,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T03:00:00,5.3,3.7,4.8,96.53,0,0,,0,0,28.8,7.3,52,1015.8,100,3.5,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T04:00:00,4.8,3.1,4.3,96.55,0,0,,0,0,27.7,7.3,61,1016.8,100,3.5,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T05:00:00,4.5,2.7,3.8,95.05,0,0,,0,0,29.9,7.5,61,1017.3,100,4.5,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T06:00:00,3.8,1.9,2.8,93.16,0,0,,0,0,29.5,7.5,70,1018.6,100,10.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T07:00:00,3.6,1.7,2.8,94.36,0,0,,0,0,29.5,7.5,62,1019.4,100,7.3,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T08:00:00,3.6,1.7,3.1,96.3,3.38,100,rain,0,0.98,25.9,7.5,72,1020.6,100,5.4,0,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T09:00:00,3.4,3.4,2.8,96.3,0,0,,0,0,26.3,4,90,1021.5,100,5.4,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T10:00:00,3.6,3.6,2.8,94.34,0,0,,0,0,24.5,3.9,72,1022.5,100,8.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T11:00:00,4,2.1,2.5,89.93,0,0,,0,0,27,7.5,62,1023.3,100,14.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T12:00:00,4.1,2.4,2.3,87.86,0,0,,0,0,27,7.3,71,1023.6,100,18.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T13:00:00,4.2,2.3,1.7,83.78,0,0,,0,0,22.3,7.5,81,1024.7,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T14:00:00,4.6,2.9,1.7,80.97,0.184,100,rain,0,0,20.9,7.2,62,1024.8,100,20,0,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T15:00:00,4.6,4.6,1.8,82.02,0,0,,0,0,22,3.9,71,1025.3,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T16:00:00,4.6,4.6,2.1,83.82,0,0,,0,0,19.1,3.9,62,1026.2,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T17:00:00,4.7,4.7,2.4,85.06,0,0,,0,0,16.2,3.7,62,1027.2,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T18:00:00,4.8,3.2,2.3,83.87,0,0,,0,0,14.4,7.2,60,1027.4,100,19.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T19:00:00,4.4,2.6,1.9,83.79,0,0,,0,0,14,7.2,50,1028.1,100,18.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T20:00:00,3.9,2,1.6,85.45,0,0,,0,0,16.2,7.2,60,1028.9,81.6,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T21:00:00,3.5,3.5,1.3,85.43,0,0,,0,0,20.2,3.9,60,1029.9,90.8,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T22:00:00,3.5,1.6,1,83.87,0,0,,0,0,20.9,7.2,51,1030.1,90.8,19.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-15T23:00:00,3.1,3.1,1,86.21,0,0,,0,0,22.3,3.9,61,1030.7,100,19.8,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T00:00:00,3.1,3.1,0.8,85.08,0,0,,0,0,23.4,3.6,50,1031.4,100,19.7,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T01:00:00,3.1,1.1,1,86.09,0,0,,0,0,33.5,7.3,50,1030.7,100,19.7,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T02:00:00,3.5,1.5,0.8,82.54,0,0,,0,0,27.4,7.5,51,1031.5,100,19.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T03:00:00,3.6,1.7,0.6,80.55,0,0,,0,0,27.4,7.5,60,1031.8,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T04:00:00,3.8,1.8,0.8,80.8,0,0,,0,0,30.6,7.8,60,1032.5,100,19,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T05:00:00,3.5,1.5,1,83.62,0,0,,0,0,30.6,7.6,51,1033,100,19.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T06:00:00,3.3,1.3,0.3,80.75,0,0,,0,0,28.4,7.6,51,1033.6,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T07:00:00,2.8,-0.1,-0.9,76.32,0,0,,0,0,30.2,10.9,51,1034.3,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T08:00:00,2.1,-0.9,-2.6,71.04,0.017,100,rain,0,0,29.2,10.8,41,1034.9,100,20,0,0,0,,"Rain, Overcast",rain,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T09:00:00,2.1,-1,-3.4,66.69,0,0,,0,0,30.2,11,40,1035.8,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T10:00:00,2.3,-0.7,-3.7,64.41,0,0,,0,0,30.2,11,41,1036.4,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T11:00:00,2.6,-0.3,-3.9,61.83,0,0,,0,0,29.9,10.8,51,1036.9,100,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T12:00:00,3.1,1.2,-3.7,61.01,0,0,,0,0,27,7.3,51,1036.4,99.4,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T13:00:00,4.1,2.3,-3.3,58.25,0,0,,0,0,24.5,7.3,59,1036.6,80.8,20,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T14:00:00,4.6,4.6,-2.7,59.14,0,0,,0,0,18,3.9,50,1036.5,80.7,20,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T15:00:00,4.1,4.1,-3.4,58.16,0,0,,0,0,18,3.7,60,1036.3,90.6,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T16:00:00,4.1,4.1,-3.7,56.85,0,0,,0,0,12.2,3.4,39,1036.5,90.6,20,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T17:00:00,3.6,3.6,-3,62.1,0,0,,0,0,8.3,0.3,249,1036.8,89.2,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T18:00:00,3.2,3.2,-3.6,61.2,0,0,,0,0,11.2,3.6,259,1037.3,49.2,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T19:00:00,2.5,2.5,-3.3,65.5,0,0,,0,0,14.4,3.6,250,1037.9,3.3,19.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T20:00:00,2.3,2.3,-2.1,72.68,0,0,,0,0,14.4,3.7,261,1038.2,2.9,19.8,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T21:00:00,1.8,1.8,-0.8,82.64,0,0,,0,0,16.2,3.9,250,1038.2,0.6,15.7,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T22:00:00,1.6,-0.6,0,89.21,0,0,,0,0,16.6,7.2,261,1038.6,31.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-16T23:00:00,1.5,-0.7,0.1,90.2,0,0,,0,0,16.9,7.2,240,1038.4,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T00:00:00,0.6,-1.7,-0.6,91.24,0,0,,0,0,16.9,7.2,231,1038.9,0,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T01:00:00,0.3,-2.1,-1,91.34,0,0,,0,0,16.9,7,241,1039,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T02:00:00,-0.9,-0.9,-1.7,94.45,0,0,,0,0,15.1,3.6,222,1039.1,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T03:00:00,-0.5,-2.9,-1.2,94.5,0,0,,0,0,15.8,6.9,230,1039.2,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T04:00:00,-0.4,-2.9,-1.4,93.17,0,0,,0,0,17.3,6.9,231,1039.5,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T05:00:00,-0.9,-3.5,-1.5,95.62,0,0,,0,0,18.4,7.2,231,1039.4,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T06:00:00,-0.7,-3.3,-1.5,94.36,0,0,,0,0,18.7,7.2,241,1039.2,0,9.9,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T07:00:00,-0.7,-3.3,-1.7,93.06,0,0,,0,0,19.1,7.3,240,1038.8,0,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T08:00:00,-0.9,-3.5,-1.7,94.28,0,0,,0,0,22.7,7.3,231,1039.3,0,10,0,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T09:00:00,-0.4,-2.9,-1.6,91.33,0,0,,0,0,25.2,7.2,231,1039.6,2.7,10.2,1,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T10:00:00,0.7,-1.7,-0.8,89.43,0,0,,0,0,29.2,7.5,231,1039.4,42,10.1,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T11:00:00,0.9,-1.5,-0.8,88.26,0,0,,0,0,31.7,7.5,240,1039.1,81.3,10,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T12:00:00,1.7,-1.5,-0.3,86.34,0,0,,0,0,32,11.1,231,1038.6,100,10.1,3,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T13:00:00,1.9,-1.3,-0.3,85.08,0,0,,0,0,31.3,11.1,231,1038.1,99.3,12,4,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T14:00:00,2.1,-1.7,-0.6,82.11,0,0,,0,0,33.1,14.5,240,1037.4,89.5,14,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T15:00:00,2.3,-0.7,-0.4,82.25,0,0,,0,0,33.5,11.1,240,1037.1,90.1,14.8,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T16:00:00,2,-1.1,-0.2,85.35,0,0,,0,0,33.1,10.9,240,1036.8,88.3,10.1,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T17:00:00,1.8,-0.4,0.1,88.52,0,0,,0,0,29.5,7.5,250,1036.6,41.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T18:00:00,1.6,-0.6,0.1,89.86,0,0,,0,0,23.8,7.3,240,1036.7,49.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T19:00:00,1.6,-0.6,0.1,89.8,0,0,,0,0,22.7,7.3,241,1036.3,47.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T20:00:00,1.3,-0.8,0.1,91.56,0,0,,0,0,16.6,7,233,1036.3,38.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T21:00:00,1.2,1.2,-0.2,90,0,0,,0,0,16.6,3.9,239,1036.3,6.5,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T22:00:00,1,-1.1,-0.4,90,0,0,,0,0,15.8,6.9,238,1035.6,47.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-17T23:00:00,0.3,0.3,-0.7,92.96,0,0,,0,0,15.8,3.6,218,1035.6,54.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T00:00:00,0.8,-1.5,-0.4,91.65,0,0,,0,0,16.6,7.2,222,1035.2,40.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T01:00:00,1.1,-1.1,-0.2,90.9,0,0,,0,0,17.6,7.1,231,1035,41.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T02:00:00,0.8,0.8,-0.4,91.68,0,0,,0,0,17.3,3.8,220,1034.5,61,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T03:00:00,-0.1,-0.1,-0.8,95,0,0,,0,0,16.9,3.8,221,1034.4,49.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T04:00:00,-0.3,-0.3,-0.9,95.49,0,0,,0,0,16.6,3.9,220,1033.5,0.8,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T05:00:00,-0.2,-2.6,-1.1,93.03,0,0,,0,0,16.6,7.1,221,1033,0.8,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T06:00:00,-0.4,-3,-1.3,93.68,0,0,,0,0,16.6,7.4,211,1033,0.8,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T07:00:00,-0.4,-2.9,-1.4,93.04,0,0,,0,0,17.6,7.2,221,1032.8,0.6,10,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T08:00:00,-0.4,-2.9,-1.2,94.21,0,0,,0,0,19.1,7.2,231,1032.9,57.7,10,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T09:00:00,0,0,-1.2,91.69,0,0,,0,0,19.4,3.9,220,1032.9,48.7,10,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T10:00:00,1.3,-1,-0.8,85.4,0,0,,0,0,23.8,7.5,230,1032.4,49.5,10,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T11:00:00,2.8,0.8,-0.1,80.69,0,0,,0,0,24.8,7.4,240,1032.1,49.4,12,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T12:00:00,5.3,3.7,0.6,71.94,0,0,,0,0,24.8,7.2,242,1031.6,50.8,14.8,4,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T13:00:00,6.6,4.4,1.6,70.52,0,0,,0,0,23.8,10.7,239,1030.8,61.6,16,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T14:00:00,8,6.1,1.8,65.18,0,0,,0,0,23.8,10.7,239,1029.9,61.5,19.7,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
bucharest,2023-12-18T15:00:00,8.6,7.5,2.3,64.72,0,0,,0,0,24.1,7.2,239,1029.3,50,19.8,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
